index,username,tweet,timestamp
233,b'Margaret Jow ',"b""i don't miss commuting at all RT @SFBARTalert: 10 min delay system wide in all dirs due to a variety of probs.""",5/5/17 18:30
234,b'Sheri ',b'someone  called the train operator & thats what she told us. We had just left the coliseum. Police came on the train',5/5/17 18:30
235,b'William K. Fitzwater ',b'All it takes is one problem',5/5/17 18:26
236,b'Christy ',b'Thank you for keeping us updated! Keep up the thankless work ',5/5/17 18:21
237,b'NinjaBean ',"b""I won't hold my breath as you attempt to get your shit together. I've been sitting in this cramped train for over that.""",5/5/17 18:19
238,b'Sal Castaneda\nVerified account\n ',b'Where did you hear this? Any more info?',5/5/17 18:18
239,b'Sheri ',b'@SFBARTalert im hearing teenagers were beating up people please confirm.',5/5/17 18:15
240,b'michael s ',b'when @SFBARTalert acknowledges it\xe2\x80\x99s that sort of evening ',5/5/17 18:15
241,b'JulesGo ',"b'""Variety"" '",5/5/17 18:15
242,b'SFBARTalert ',b'10 min delay system wide in all dirs due to a variety of probs.',5/5/17 18:14
243,b'Sheri ',"b""@SFBARTalert why am I sitting at san leandro bart for 10 minutes waiting for 'bart personnel' ??""",5/5/17 18:09
244,b'SFBARTalert ',"b'10 min delay on FRMT line in DUBL, warm springs, FRMT, RICH and DALY dirs due to police activity.'",5/5/17 18:06
245,b'Cavin W ',"b'Not accepting tickets or clipper, just left open.'",5/5/17 18:05
246,b'Cavin W ',b'@SFBARTalert what happening with the toll gates at civic center that are all open?  Please advise.',5/5/17 18:04
247,b'SFBARTalert ',"b'BART recovering: 10 min delay on SF line in SFO, MLBR, DALY and East Bay dirs due to police activity at WOAK and BALB stns.'",5/5/17 16:14
248,b'Daniel Buzo ',b'@SFBARTalert How about the police activity at Balboa Park station?',5/5/17 16:13
249,b'EyesofBigBro ',b'stay WOAK',5/5/17 16:08
250,b'Arjan Pradhan ',b'@SFBARTalert cart 1 full of marijuana smoke. On train from sfo to pittsburg. Bald Guy with black clothes @montgomery & handcarry smoking',5/5/17 14:46
251,b'todd holladay ',b'Post the arrest report please . Or must we wait for it to appear in an episode of law and order?',5/5/17 12:16
252,b'Jessie Lawrence  \n\xf0\x9f\x95\xb9\n ',b'@SFBART @SFBARTalert when a train is stopped (for whatever reason) can you guys keep the fans going so air continues to circulate?',5/5/17 10:21
253,b'SFBART\nVerified account\n ',"b""Have you ever seen an episode of Law and Order? That's sort of how it works. A police investigator investigates crime.""",5/5/17 10:11
254,b'ElvinoPinot ',b'Why do I even try?',5/5/17 0:31
255,b'ElvinoPinot ',b'Used the app to report panhandling w/ INFANTS.Very concerned about the safety.Not 1 word from BART.',5/5/17 0:31
256,b'todd holladay ',"b""Stop lying about their age .They've been apprehended?\nDo tell how you managed that ?Telepathy ?With few working camera's ,hired a physic ?BS""",5/5/17 0:26
257,b'todd holladay ',"b""Bart doesn't care to let you know about the recent increase if the smash and grab incidents. They are mostly juveniles?.they're arrested? Rt""",5/5/17 0:22
258,b'ElvinoPinot ',"b""It was in N. Concord right at 10:46- exactly what's on the schedule. """,4/5/17 22:53
259,b'ElvinoPinot ',b'Miracles do happen! PITT train from SF is right on time!',4/5/17 22:45
260,b'SFBARTalert ',b'10 min delay on RICH line in warm springs and RICH dirs due to person(s) on track.',4/5/17 20:58
261,b'SFBARTalert ',b'BART recovering: 10 min delay at 19TH in FRMT dir due to police activity.',4/5/17 12:34
262,b'ElvinoPinot ',"b""@SFBARTalert @SFBART Why is the SFO train from Concord slowing down? There's no word from the operator.""",4/5/17 12:33
263,b'SFBARTalert ',"b'BART recovering: 10 min delay at SF stns in SFO, MLBR and DALY dirs due to an medical emergency at EMBR and police activity.'",4/5/17 9:17
264,b'Keith M ',b'Not true. We were held at Lafayette.',4/5/17 8:00
265,b'Andrew Lueder ',b'Police activity my ass! On the platform now; zero police presence. Just tons of pissed would-be commuters.',4/5/17 7:58
266,b'Molly Wolfsehr Boone ',"b'Bart, can we get some time estimate s please. No announcements on the platform. Please provide more info.'",4/5/17 7:57
267,b'Nick ',"b""Except for the one train that's stopped at Orinda. And has been for 10 mins. Need more info.""",4/5/17 7:56
268,b' \xf0\x9f\x8e\xb2\n \xf0\x9f\x8e\xb2\nVerified account\n ',b'@SFBARTalert will BART be in service on Saturday May 6th?',3/5/17 16:07
269,b'david ',"b""@SFBARTalert ya'll planning to alert anyone about the active shooter?""",3/5/17 11:50
270,b'veronica  \n\xf0\x9f\x90\xa5\n ',b'Thanks! I work very close by',3/5/17 11:39
271,b'VIT\xce\x9bMINDEVO ',b'',3/5/17 11:39
272,b'Innie Kim ',"b'@SFBARTalert Our building is currently on lock down due to police activity. We are told there was an incident at POWL, do you have any info?'",3/5/17 11:37
273,b'D \n\xe2\xad\x95\xef\xb8\x8f\nM ',b'Not sure. Possibly an emergency at Powell Station. CC: @SFBART @SFBARTalert  ?',3/5/17 11:29
274,b'Richard Metro ',"b""I have a novel idea for BART. It's called preventive maintenance.""",3/5/17 9:59
275,b'Mia h ',b'@SFBARTalert escalators again. San some Montgomery. Why should I be surprised. #bartfail',3/5/17 8:40
276,b'TabShiftSpace ',"b""i'm tired of these 10 minute delays. can we get a 10 minute surplus tomorrow?""",2/5/17 18:14
277,b'BBA ',"b""i'm not a snitch but I will have you arrested for having a delay every single day""",2/5/17 18:12
278,b'James ',b'Best in class service',2/5/17 18:08
279,b'SFBARTalert ',b'10 min delay at DALY in East Bay dir due to equip prob.',2/5/17 18:08
280,b'Jenny G. Shao ',"b'Perhaps. Regardless, there were some major bloopers made in constructing the station &/or line as indicated by the plague of daily problems.'",2/5/17 18:06
281,b'James ',"b""Oh, so this is the 'best transit in the world' the @sfbart agent was telling me earlier l.""",2/5/17 18:05
282,b'Good Luck Jonathan ',b'Lol warm springs was wayyyyy behind schedule',2/5/17 18:01
283,b'Jenny G. Shao ',"b'With these repeated problems, did the completion of Warm Springs ahead of schedule come at the sacrifice of safety & standard procedures?'",2/5/17 17:48
284,b'SFBARTalert ',b'10 min delay on FRMT line in DUBL and warm springs dirs due to equip prob.',2/5/17 17:46
285,b'Janellokitty ',b'good ol reliable bart ',2/5/17 17:34
286,b'Caleb Chan ',b'',2/5/17 17:32
287,b'Janellokitty ',b'still not here',2/5/17 17:17
288,b'Janellokitty ',b'@SFBARTalert is the posted bart schedule wrong the warm springs train is never here at 5:09 & I leave work at 5 to catch it & always late ',2/5/17 17:15
289,b'Asher Dossetter ',"b""Oops! That's bad!""",2/5/17 14:57
290,b'SFBART\nVerified account\n ',b'El Cerrito del Norte',2/5/17 14:08
291,b'A. Bailey ',b'.@samhouston @SFBARTalert @SFBART shorthand for El Cerrito Del Norte station.',2/5/17 14:07
292,b'Sam Houston ',b'what does DELN mean?',2/5/17 14:04
293,b'SFGate\nVerified account\n ',"b'BART ALERT: ""BART recovering: 20 min delay at RICH in warm springs and MLBR dirs due to equip prob."" (Via SFBARTalert)'",2/5/17 13:58
294,b'liz polo ',"b""@SFBART @SFBARTalert thugs don't pay fare! Stop the fare Evaders! """,2/5/17 11:18
295,b'Hugh ',b'And now we all get off at west oak bc only some trains are being allowed to sf? #bart',2/5/17 10:27
296,b'SFBARTalert ',"b'BART recovering: 20 min delay at SF stns in SFO, MLBR, DALY and East Bay dirs due to police activity.'",2/5/17 10:24
297,b'Hugh ',b'@SFBARTalert  Trains are now going backwards. wtf',2/5/17 10:23
298,b'Lawrence Arnolie ',b'When will trains start moving ?',2/5/17 10:21
299,b'Cindy ',b'@SFBARTalert all trains stopped due to police activity at Powell.',2/5/17 10:16
300,b'uo\xc9\xb9\xc9\x90\xe2\x88\x80 ',"b""Glen's a lucky man.""",2/5/17 8:40
301,b'SFGate\nVerified account\n ',"b'BART ALERT: ""Trains are now stopping at GLEN."" (Via SFBARTalert)'",2/5/17 8:38
302,b'SFGate\nVerified account\n ',"b'BART ALERT: ""Trains are not stopping at GLEN in all dirs due to police activity."" (Via SFBARTalert)'",2/5/17 8:34
303,b'Anita Hsieh ',b'@SFBARTalert why are the trains not stopping at Glen Park? 2 trains just went by',2/5/17 8:32
304,b'todd holladay ',"b""How do we know 40-50 thugs are juveniles ?,\nNever going to catch anyone this way are you?\nStop asking for publics help,You obviously don't""",1/5/17 22:50
305,b'SFGate\nVerified account\n ',"b'BART ALERT: ""10 min delay on SF line in PITT, DUBL, SFO and MLBR dirs due to person(s) on track."" (Via SFBARTalert)'",1/5/17 22:08
306,b'riss ',b'@SFBARTable @SFBART @SFBARTalert @511SFBay @SFBARTalert TRAIN STUCK POWER OFF NO AIR AT 16th ST IN RICHMOND DIRECTION WERE SUFFOCATING HELP',1/5/17 22:01
307,b'SFGate\nVerified account\n ',"b'BART ALERT: ""BART recovering: 20 min delay in RICH dir due to equip prob."" (Via SFBARTalert)'",1/5/17 21:28
308,b'Dane ',b'Recovering. Joke of the day!',1/5/17 19:36
309,b'ihaveaten ',b'delays are 20 not 10. 7:01 from a millbrae departed at 7:19.',1/5/17 19:20
310,b'ihaveaten ',"b'What is the point of @SFBARTalert when it\'s alerts are never right? This ""10 minute"" delays at 20 and counting.'",1/5/17 19:15
311,b'Tim Jue ',b'@SFBART @SFBARTalert Air conditioning in car 1860 is more like a furnace. Needs to be pulled from service. Unbearably hot even when empty.',1/5/17 19:13
312,b'SFGate\nVerified account\n ',"b'BART ALERT: SFBARTalert: ""10 min delay on RICH line in MLBR dir due to equip prob.""'",1/5/17 18:18
313,b'Sean\xe5\x81\xa5\xe5\xa4\xaaBoissy ',"b""@SFBARTalert what's with the Bart trains having the heaters on at full blast when it's 70 degrees out?!?""",1/5/17 17:56
314,b'SFBARTalert ',b'BART recovering: 10 min delay on SF line in SFO and MLBR dirs due to police activity.',1/5/17 14:41
315,b'SFGate\nVerified account\n ',"b'BART ALERT: RT SFBARTalert ""10 min delay at BAYF in warm springs, FRMT, RICH and DALY dirs due to track maint.""'",1/5/17 11:44
316,b'M ',b'@SFBARTalert @SFBART will there be service today during the Mayday rallies in Oakland/SF?',1/5/17 11:24
317,b'decitect ',b'Ugh more delays\xe2\x80\xa6 PITT line into Oak/SF @SFBARTalert',1/5/17 8:23
318,b'Elliott Lanosa ',b'Everyday more than once a day. BART where is all the money from all the rate hikes going????',30/4/17 14:40
319,b'Peter Ambler ',"b"".@SFBARTalert @SFBART I'm SFO bound and train is stuck at 12th St/Oakland Station. Why??""",30/4/17 14:31
320,b'Nikki L. ',b'Shocker!',29/4/17 22:02
321,b'buritto ',b'Because no one expected a BART delay today. @SFBART #lyingSFBart',29/4/17 18:47
322,b'BUZZ BARDSLEY ',"b""I got a little excited\xe2\x80\xa6 Sorry\xe2\x80\xa6 Still sizzling over 60 kids attacking passengers, with sluggish police response.  We can't tolerate this!""",29/4/17 17:27
323,b'G\xc4\x81brielle Ryanne ',b'This has nothing to do with the delays. Find the proper place to lodge your complaints and they might get heard.',29/4/17 17:23
324,b'PD ',b'Smh',29/4/17 17:20
325,b'SFBARTalert ',"b'Major delay at BAYF in DUBL, warm springs, RICH and DALY dirs due to equip prob.'",29/4/17 16:43
326,b'Kyle Chak ',"b'@fresconews is reporting 15-min delays on @SFBART on the Warm Springs, Dublin directions due to equipment problems on track. @SFBARTalert '",29/4/17 16:41
327,b'BUZZ BARDSLEY ',b'Paying themselves so much for nothing it would be a better use of my money to clean his car is up in an out\xe2\x80\xa6 What do you think Mr. Bart?',29/4/17 16:39
328,b'BUZZ BARDSLEY ',b'Washing down the inside and the outside of the BART cars!  There are plenty of people looking for work\xe2\x80\xa6 If BART would stop paying themselves',29/4/17 16:38
329,b'BUZZ BARDSLEY ',b'There are always delays but this is a major delay\xe2\x80\xa6BART is an embarrassment to urban transportation! With the drought behind us how about....',29/4/17 16:37
330,b'ElvinoPinot ',b'@SFBART The least that the train operator could do is to is explain why ur single tracking.Otherwise update ur schedule!',28/4/17 23:28
331,b'ElvinoPinot ',b'@SFBART Why is the Baypnt train single tracking again?!Train will be late.AGAIN.s',28/4/17 23:11
332,b'SFGate\nVerified account\n ',"b'BART ALERT: RT SFBARTalert ""BART recovering: 10 min delay on FRMT line in RICH and DALY dirs due to equip prob.""'",28/4/17 13:54
333,b'Heart Delgado ',b'Most of ur train are disabled or the operator or the engineers. What is it? Hire somebody who can fix and maintain the trains.',28/4/17 10:56
334,b'Heart Delgado ',"b""If not equipment it's the door will not close and the lazy operator will announce my train is out of service. Like we have nothing to do.""",28/4/17 10:52
335,b'Jaclyn Dunn ',b'.@SFBARTalert No train service between Fruitvale & Lake Merritt May 6th & 7th due to track work. Free bus bridge. Expect 20-40min delays',28/4/17 9:56
336,b'Jeff Geer ',b'You should be embarrassed that it was one of THE NEW TRAINS. How unbelievably incompetent BART can be. The new trains are already failing...',28/4/17 8:51
337,b'Laura Haynes ',b'Try 30 minute delays.',28/4/17 8:45
338,b'Owen Bly ',"b'I\'m going to name my firstborn ""Bart Recovering"".'",28/4/17 8:35
339,b'Kompressahdnb ',"b""Yeah. It's been so terribly unreliable that it's a joke now.""",28/4/17 8:31
340,b'Carlos in California ',"b""Look at your twitter feed this week. It's literally only delays due to equipment problems. @SFBART is a mess and management care """,28/4/17 8:26
341,b'Rye Bread ',b'Hey @SFBARTalert what happened to the 7:31am SF train from Richmond?',28/4/17 7:43
342,b'Jeff Rosier ',"b""@SFBART i feel for you but doesn't this get old? almost every day some situation- i had to stop following @SFBARTalert was clogging my TL""",28/4/17 7:29
343,b'SFGate\nVerified account\n ',"b'BART ALERT: RT SFBARTalert ""BART recovering:  20 min residual delays system wide due to a earlier disabled train.""'",28/4/17 6:47
344,b'Stephen Jenkins ',"b""That's a little vague. Is the train out of the way yet?""",28/4/17 6:33
345,b'SFBARTalert ',b'BART recovering: major delay system wide due to a disabled train.',28/4/17 6:32
346,b'pedro carrasco  \n\xf0\x9f\xa6\x82\n ',b'Too many delays in my way I got the train earlier this morning to arrive on time to my job more than one hour in my travel.',28/4/17 6:09
347,b'vic nu\xc3\xb1ez ',b'This is ridiculous 1 hour delay to San Francisco I pay almost 10 everyday to get to 24 mission always something wrong ',28/4/17 6:00
348,b'Chris Jones ',"b'Good thing my work has a ""get out jail free"" card for all employees late every single day thanks to Bart.\nWait, no we don\'t.'",28/4/17 5:40
349,b'SFGate\nVerified account\n ',"b'BART ALERT: RT SFBARTalert ""Major delay system wide due to an earlier disabled train at LAKE.""'",28/4/17 5:35
350,b'\xc2\xa5 ',"b""Yeah but keep raising our fares when you guys can't even get us where we're going on time""",28/4/17 5:34
351,b'Joanna ',b'Bart is delayed. Nothing new here!!',28/4/17 5:28
352,b'Alex Ruiz ',"b'Glad I caught earlier train,currently 6 minute delay on Pittsburg/ Bay Point line towards S.F.'",28/4/17 5:15
353,b'SFGate\nVerified account\n ',"b'BART ALERT: RT SFBARTalert ""Delay developing at LAKE in DUBL and warm springs/FRMT dirs due to a disabled train.""'",28/4/17 4:55
354,b'Robin Winston\nVerified account\n ',b'#BART delays in the #EastBay @SFBARTalert is reporting a stalled train at Lake Merritt expect delays to DUBLIN & FRMEONT',28/4/17 4:54
355,b'ElvinoPinot ',"b'@SFBARTalert Baypoint train from SF is already 5 mins late.There\'s another ""unscheduled"" stop in Concord. '",27/4/17 22:35
356,b'ElvinoPinot ',"b""@SFBARTalert Is there a repair going on the Baypoint line?Train is slowing down.We're told nothing.As usual.""",27/4/17 22:30
357,b'ElvinoPinot ',b'@SFBARTalert Is there a reason why the Baypnt train is slowing down?',27/4/17 22:22
358,b'MOHAMED BELDJENNA ',"b""Can you guys please stop your delays!! That's rediculous always the same story""",27/4/17 21:21
359,b'Richard Metro ',"b""This isn't news anymore. Don't bother reporting it. Just throw more money at this incompetent system.""",27/4/17 17:18
360,b'Yi Dian Mao ',b'Yeah Bart operators are world class.',27/4/17 17:03
361,b'Owen Bly ',"b'They spent it on extending the lines, so even more people can be late to work.'",27/4/17 16:07
362,b'SFBARTalert ',b'BART recovering: 20 min delay in FRMT and MLBR dirs due to equip prob.',27/4/17 15:58
363,b'Erudite1001 ',"b""Can you go two maybe three days without these delays?  It's not like you don't have the money to keep it operational.""",27/4/17 15:53
364,b'Fergus ',b'DELN?? Give us a clue?',27/4/17 15:50
365,b'SFBARTalert ',b'Major delay between DELN and RICH in both dirs due to equip prob.',27/4/17 15:47
366,b'TING ',"b""@SFBARTalert There's never a Bart cop when you need them on the train. Although, I see them a lot in their patrol cars.""",27/4/17 10:49
